id_seq	ubicacion	nombre_normalizado	conteo	ids_escuela
6834	092501	CINCO DE JUNIO # 6	1	8045
6835	092501	CORINA PARRAL DE VELASCO # 2	1	8017
6836	092501	CORINA PARRAL DE VELASCO IBARRA # 2	1	558
6837	092501	HEROES DEL CENEPA # 3	1	8022
6838	092501	INDEPENDENCIA DEL ECUADOR # 1	1	8024
6839	092501	INES MARIA BALDA # 1	1	10593
6840	092501	INES MARIA BALDA # 4	1	8032
6841	092501	MARIA MARTILLO COELLO # 11	1	10642
6842	092501	MARIANITA DE JESUS	1	15266
6843	092501	NARCISA DE JESUS	1	8944
6844	092501	RAQUEL NARANJO GALAN	1	13384
6845	092501	RAQUEL NARANJO GALAN # 5	1	8035
6846	092501	ROSA H. MARTILLO MAGALLANES # 2	1	7940
6847	092501	SAN FRANCISCO DE ASIS # 8	1	13348
6848	092501	SEIS DE AGOSTO # 9	1	2699
6849	092501	SIN NOMBRE	1	139
6850	092501	VEINTISEIS DE SEPTIEMBRE # 3	1	8030
6851	092501	VICENTA BARZOLA BARZOLA # 7	1	8047
6852	092601	ABDON CALDERON GARAICOA # 9	1	8409
6853	092601	ATAHUALPA # 11	1	8412
6854	092601	CARMEN MONTENEGRO # 7	1	8405
6855	092601	DOCE DE JULIO # 18	1	11554
6856	092601	DOMINGO FAUSTINO SARMIENTO # 1	1	8394
6857	092601	FRANCISCO VALDIVIA	1	14562
6858	092601	FRANCISCO VALDIVIA DIAZ # 13	1	8415
6859	092601	GLADYS PEET DE AROSEMENA # 3	1	8398
6860	092601	GUSTAVO E. GALINDO VELASCO # 5	1	13281
6861	092601	IVAN ABAD GUERRA # 12	1	8414
6862	092601	JESUS MARIA PALAU VELASCO # 1	1	8418
6863	092601	JOHN M.PENNY # 8	1	8407
6864	092601	JOSE ANTONIO GARCIA CANDO	1	15143
6865	092601	JOSE PEDRO VARELA # 6	1	8404
6866	092601	LUIS AUGUSTO MENDOZA MOREIRA # 2	1	8396
6867	092601	ONCE DE DICIEMBRE # 4	1	8400
6868	092601	PAQUISHA # 14	1	8416
6869	092601	PROF. LIZ ESMERALDA VALDIVIA DE P.	1	14696
6870	092601	ROSA ALAVA DE VICUÑA # 6	1	567
6871	092601	SAN ANTONIO	1	14561
6872	092601	SEGUNDO CISNEROS ESPINOZA	1	14695
6873	092601	SIN NOMBRE # 19 (LA LIBERTAD)	1	13381
6874	092601	TRECE DE ABRIL # 10	1	8410
6875	092601	VEINTICINCO DE SEPTIEMBRE # 16	1	10617
6876	092701	ELINA VARGAS	1	3919
6877	092701	FERROVIARIA # 2	1	11256
6878	092701	ROSA CAMBA ORTIZ # 5	1	8235
6879	092701	UNION BOLIVARENSE	1	3903
6880	092701	VICTOR TAPIA O¥ATE	1	3913
6881	092801	ARCO IRIS JUGUETON	1	14558
6882	092801	CARRUSEL DE COLORES	1	14560
6883	092801	DOCE DE OCTUBRE # 1	1	7945
6884	092801	JACINTO GONZALEZ H. NO.3	1	113
6885	092801	LOS PEQUEÑITOS DE CORAZAL	1	14694
6886	092801	MARISCAL SUCRE # 1	1	7942
6887	092801	OSWALDO MOLESTINA ZAVALA # 5	1	13279
6888	092801	PUEBLO NUEVO # 4	1	7947
6889	092801	ROSITAS DE ORO	1	14559
6890	092801	SIN NOMBRE # 7 (CARRIZAL)	1	13380
6891	092801	TIWINTZA	1	75
6892	092801	VEINTIDOS DE NOVIEMBRE # 2	1	11562
6893	092801	VEINTIOCHO DE AGOSTO # 4	1	7949
6894	092801	VEINTIOCHO DE OCTUBRE # 6	1	11465
6895	092901	CABO MINACHO # 1	1	11500
6896	092901	DEMETRIO AGUILERA MALTA # 4	1	8234
6897	092901	EDMUNDO VALDEZ MURILLO # 2	1	8233
6898	092901	FERROVIARIA # 1	1	562
6899	092901	HORACIO HIDROVO VELASQUEZ	1	7590
6900	092901	JOSE MARIA VELASCO IBARRA # 3	1	8232
6901	092901	MUNICIPAL LA LOLITA	1	15644
6902	092901	PROVINCIA DEL GUAYAS # 29	1	8153
6903	100101	AGUSTIN CUEVA DAVILA	1	11437
6904	100101	GUDIÑO VASQUEZ	1	1478
6905	100101	JOSE NICOLAS VACAS	1	1476
6906	100101	JUAN MIGUEL SUAREZ	1	1475
6907	100101	LEOPOLDO N. CHAVEZ (CARANQUI)	1	1501
6908	100101	MEDARDO PROAÑO ANDRADE	1	1477
6909	100101	OSCAR EFREN REYES	1	1500
6910	100101	PEDRO VICENTE MALDONADO	1	1525
6911	100101	SONRISITAS	1	14430
6912	100102	AZAYA	1	451
6913	100102	JOSE TOBAR TOBAR	1	1471
6914	100103	17 DE JULIO	1	1487
6915	100103	28 DE ABRIL	1	1485
6916	100103	AMERICA	1	1482
6917	100103	BARTOLOME RUIZ	1	1530
6918	100103	CIUDAD DE CUENCA	1	1535
6919	100103	CRISTOBAL TOBAR SUBIA	1	1533
6920	100103	FLORCITAS DEL CAMPO	1	14420
6921	100103	GALAPAGOS	1	1536
6922	100103	GOTITAS DE MIEL	1	14421
6923	100103	INSTITUTO DE EDUCACION ESPECIAL	1	14
6924	100103	JULIO ZALDUMBIDE	1	1527
6925	100103	LIDIA INES MOLINA	1	458
6926	100103	LUZ DEL AMANECER	1	14427
6927	100103	MARTIN ZUMETA	1	1488
6928	100103	NUEVA VIDA	1	14425
6929	100103	PIEDAD GOMEZJURADO	1	456
6930	100103	REPUBLICA DE CHILE	1	1542
6931	100103	REPUBLICA DE MEXICO	1	1531
6932	100103	REPUBLICA DEL ECUADOR	1	12078
6933	100103	RICARDO SANCHEZ	1	1472
6934	100103	ROSA MATILDE PALACIOS CASTELO	1	459
6935	100103	SEBASTIAN DE BENALCAZAR	1	1529
6936	100103	SEMILLITAS	1	14424
6937	100103	SIN NOMBRE DE MANZANA	1	15291
6938	100104	4 DE OCTUBRE	1	11178
6939	100104	ABELARDO PAEZ TORRES	1	1544
6940	100104	AIDA LEON DE RODRIGUEZ	1	1494
6941	100104	ALEJANDRO PASQUEL MONGE	1	1498
6942	100104	ALFREDO ALBUJA GALINDO (MUNICIPAL)	1	12057
6943	100104	BUSCANDO UN AMIGO	1	14426
6944	100104	FABIAN JARAMILLO DAVILA	1	1497
6945	100104	GONZALEZ SUAREZ	1	1538
6946	100104	GUILLERMINA GARCIA ORTIZ	1	1540
6947	100104	JORGE GUZMAN RUEDA	1	461
6948	100104	LUIS LEORO FRANCO	1	1491
6949	100104	SUBOFICIAL 2Ø EDISON E. MENDOZA	1	11438
6950	100151	27 DE FEBRERO	1	1556
6951	100151	AMBUQUI	2	493,1563
6952	100151	CALIXTO MIRANDA	1	464
6953	100151	CESAR BORJA	1	1546
6954	100151	CONEJITOS SALTARINES	1	14431
6955	100151	DR. TARQUINO JARAMILLO	1	1564
6956	100151	JOSE CUERO Y CAICEDO	1	1560
6957	100151	JOSE MARIA URBINA	1	1550
6958	100151	LUIS CABEZAS BORJA	1	1555
6959	100151	LUIS NAPOLEON DILLON	1	1552
6960	100151	LUZ Y VIDA	1	14432
6961	100151	MARIETA DE VEINTIMILLA	1	1558
6962	100151	PEDRO CLAVER	1	1549
6963	100151	VICTOR MANUEL MIDEROS	1	1553
6964	100152	CONSTANCIO C. VIGIL (INDIGENA)	1	1569
6965	100152	FRANCISCO PIZARRO (INDIGENA)	1	1566
6966	100152	GALO PLAZA LASSO	1	1571
6967	100152	GONZALO PIZARRO (INDIGENA)	1	1572
6968	100152	MANUEL FREILE LARREA (INDIGENA)	1	10151
6969	100152	NUEVA ESPERANZA	1	14730
6970	100152	OSWALDO CHIRIBOGA (INDIGENA)	1	1576
6971	100152	PLAZA PALLARES	1	487
6972	100153	12 DE DICIEMBRE	1	1667
6973	100153	26 DE AGOSTO	1	1611
6974	100153	29 DE JUNIO	1	1613
6975	100153	ALEJANDRO DE HUMBOLT	1	1578
6976	100153	CARCHI	1	1602
6977	100153	CARLOS ELIAS ALMEIDA	1	1581
6978	100153	CARLOS EMILIO UZCATEGUI	1	1584
6979	100153	CHIMBORAZO	1	1589
6980	100153	CIUDAD DE ATUNTAQUI	1	1595
6981	100153	CIUDAD DE RIOBAMBA	1	1586
6982	100153	CORDILLERA DEL CONDOR	1	1610
6983	100153	DR.CARLOS SUAREZ VEINTIMILLA	1	1609
6984	100153	EL QUITEÑO LIBRE	1	1579
6985	100153	FUERZA AEREA ECUATORIANA	1	1599
6986	100153	JOSE DE LA CUADRA	1	11179
6987	100153	JOSE IGNACIO CANELOS	1	1597
6988	100153	JUAN PIO MONTUFAR	1	1583
6989	100153	LUIS ENRIQUE ANDRADE	1	15542
6990	100153	MANUEL DE JESUS CALLE NØ2	1	1606
6991	100154	AURELIO JARAMILLO LEAL (INDIGENA)	1	1617
6992	100154	GERMAN GRIJALVA TAMAYO (INDIGENA)	1	1618
6993	100154	GRUPO DE C.#.36 YAGUACHI (INDIGENA)	1	484
6994	100154	HORIZONTES DE LUZ	1	14429
6995	100154	JAIME ROLDOS AGUILERA	1	481
6996	100154	JUAN DE DIOS NAVAS (INDIGENA)	1	1624
6997	100154	JUAN MIGUEL MUÑOZ (INDIGENA)	1	11503
6998	100154	JULIO CABASCANGO (INDIGENA)	1	1625
6999	100154	MARIANO ACOSTA	1	1616
7000	100154	PANIQUINDRA	1	14731
7001	100154	PATRICIO ESPINOZA BERMEO (INDIGENA)	1	1622
7002	100154	RUMIÑAHUI	2	1619,14428
7003	100154	SIN NOMBRE (CASHALOMA)-(INDIGENA)	1	12067
7004	100154	VASCO NUÑEZ DE BALBOA (INDIGENA)	1	1620
7005	100155	6 DE NOVIEMBRE	1	1651
7006	100155	CASA DE LA CULTURA	1	492
7007	100155	GENERAL JOSE DE SAN MARTIN	1	1646
7008	100155	GONZALO ZALDUMBIDE	1	1627
7009	100155	GRAL. JOSE ARTIGAS	1	1648
7010	100155	ISIDRO AYORA	1	1647
7011	100155	JAIME HURTADO GONZALEZ	1	15275
7012	100155	JOSE AURELIO GOMEZJURADO	1	1655
7013	100155	K+HPI	1	15292
7014	100155	LA COLONIA	1	1649
7015	100155	MARIA CLEMENTINA MEJIA	1	1615
7016	100155	SIN NOMBRE (RIO VERDE ALTO)	1	12080
7017	100155	SIN NOMBRE (RIO VERDE)	1	11504
7018	100155	VICTOR MANUEL GUZMAN (PLANTEL CENTRAL)	1	1653
7019	100156	ANTONIO ANTE	1	1658
7020	100157	12 DE OCTUBRE	1	1668
7021	100157	9 DE OCTUBRE	1	1666
7022	100157	CARLOS JULIO AROSEMENA TOLA	1	1671
7023	100157	CRISTOBAL DE TROYA	1	1669
7024	100157	FRANCISCO CALDERON	1	10155
7025	100157	JOSE MIGUEL LEORO VASQUEZ	1	1664
7026	100157	JUAN MONTALVO	1	1663
7027	100157	MARTHA BUCARAM DE ROLDOS	1	1673
7028	100157	SAN VICENTE	1	14422
7029	100157	SEMILLITAS DE AMOR	1	15587
7030	100157	SONRISITAS DEL MAÑANA	1	14423
7031	100157	TUPAC YUPANQUI	1	1679
7032	100201	CARITAS FELICES	1	14406
7033	100201	FRANCISCO JOSE DE CALDAS	1	1001
7034	100201	MUSHUK WI¥AI	1	15282
7035	100201	VENEZUELA	1	1102
7036	100201	YARIK KUNA	1	15283
7037	100202	2 DE MARZO	1	1096
7038	100202	24 DE MAYO	1	1007
7039	100202	DOMINGUITOS	1	15284
7040	100202	JORGE SANCHEZ (SIN NOMBRE)	1	11911
7041	100202	JULIO MIGUEL AGUINAGA (NOCTURNA)	1	1140
7042	100202	PRINCESA PACHA	1	1100
7043	100251	BENJAMIN CARRION	1	1105
7044	100252	ALISU SISA	1	15285
7045	100252	DANIEL PASQUEL	1	1108
7046	100252	NATABUELA	1	495
7047	100252	RUNA PACHA	1	15286
7048	100253	CARLOS J.AROSEMENA MONROY	1	1113
7049	100253	CARLOS JULIO AROSEMENA	1	14408
7050	100253	FRANCISCO J. SALAZAR	1	1112
7051	100253	JUAN JOSE FLORES	1	494
7052	100253	MAKALLI	1	15287
7053	100254	BENITO JUAREZ (INDIGENA)	1	1131
7054	100254	CIUDAD DE IBARRA N.2 (INDIGENA)	1	1134
7055	100254	DOLORES SUCRE	1	1124
7056	100254	ESTRELLITA BLANCA	1	14407
7057	100254	INTI WASI	1	15279
7058	100254	JATARI	1	15289
7059	100254	JOSE JOAQUIN DE OLMEDO	1	1121
7060	100254	JOSE MARIA PEREZ MUÑOZ	1	1127
7061	100254	LA MERCED (A.A. YANAYACU)	1	10139
7062	100254	LEONARDO PEREZ MUÑOZ (INDIGENA)	1	1129
7063	100254	LOS FAROLITOS	1	15288
7064	100254	PACHA SISA	1	15280
7065	100254	PILPINTU KUNA	1	15278
7066	100254	SAN ROQUE	1	496
7067	100254	SHAYAKUK KUNA	1	15281
7068	100301	DR. TRAJANO NARANJO	1	497
7069	100301	HUARMI RAZU	1	14416
7070	100301	INTI PACARI	1	15543
7071	100301	INTIÑAN	1	14410
7072	100301	JORGE GOMEZ ANDRADE (INDIGENA)	1	1468
7073	100301	JOSE DOMINGO ALBUJA (INDIGENA)	1	1153
7074	100301	JUAN MORALES Y ELOY (INDIGENA)	1	1169
7075	100301	LUIS FELIPE BORJA (INDIGENA)	1	1162
7076	100301	MARCO TULIO HIDROBO (INDIGENA)	1	1168
7077	100301	MARTIN GONZALEZ (INDIGENA)	1	1164
7078	100301	MUSHUC MUYU	1	14419
7079	100301	NAZACOTA PUENTO (INDIGENA)	1	1156
7080	100301	PARVULITOS	1	14411
7081	100301	SAN JACINTO (INDIGENA)	1	1159
7082	100301	SUMAC YURAC	1	14836
7083	100302	6 DE JULIO	1	1146
7084	100302	ENRIQUE VACAS GALINDO (INDIGENA)	1	1174
7085	100302	ESTRELLITA MIA	1	15547
7086	100302	HORTENCIA YEPEZ TOBAR	1	500
7087	100302	JOSE VASCONCELOS (INDIGENA)	1	1172
7088	100302	MANUELA CAÑIZARES	1	1151
7089	100302	MIGUEL DE CERVANTES	1	1170
7090	100302	MODESTO PEÑAHERRERA	1	1357
7091	100302	PEDRO Y PABLO	1	14418
7092	100302	PICHINCHA (INDIGENA)	1	1175
7093	100351	ANTONIO PROAÑO REYES	1	1186
7094	100351	BELISARIO QUEVEDO	1	1182
7095	100351	CHARLES DARWIN	1	498
7096	100351	ENRIQUE GARCES	1	1179
7097	100351	FRANCISCO J. ENDARA	1	1177
7098	100351	JUAN GENARO JARAMILLO	1	1184
7099	100351	JULIO TOBAR BAQUERO	1	12063
7100	100351	MARIA ESTHER CEVALLOS	1	1181
7101	100351	PRIMERO DE MAYO	1	10102
7102	100352	21 DE NOVIEMBRE	1	12064
7103	100352	ALFONSO ECHEVERRIA	1	12062
7104	100352	ALFREDO ALBUJA GALINDO	1	1213
7105	100352	ALTO CENEPA	1	10144
7106	100352	ANTONIO NEUMANE	1	1194
7107	100352	ATI PILLAHUAZO	1	11180
7108	100352	CARLOS ALONSO UBIDIA EDUVIME	1	12058
7109	100352	CARLOS DELFIN MORENO	1	1197
7110	100352	CENTINELA DE IMBABURA	1	12077
7111	100352	COSTAS DEL TOISAN	1	12073
7112	100352	CRISTOBAL COLON	1	1215
7113	100352	EL PROGRESO	1	12079
7114	100352	ERNESTO PROAÑO MORILLO	1	12074
7115	100352	FEBRES CORDERO	1	1214
7116	100352	HONORATO VASQUEZ	1	1200
7117	100352	ISLA SAN CRISTOBAL	1	1226
7118	100352	ISLA SANTA CRUZ	1	1233
7119	100352	ISLA SANTA ISABEL	1	1222
7120	100352	JORGE ICAZA	1	1223
7121	100352	LOS SHYRIS	1	1207
7122	100352	LUIS VARGAS TORRES	1	1216
7123	100352	MARQUES DE SELVA ALEGRE	1	1204
7124	100352	MIGUEL GABRIEL GARCES	1	1209
7125	100352	PEDRO DE ALVARADO	1	1202
7126	100352	PERLA DEL GUAYLLABAMBA )	1	10138
7127	100352	PORTETE DE TARQUI	1	1225
7128	100352	RAFAEL CRUZ CEVALLOS	1	1227
7129	100352	RAFAEL LEON CARAVAJAL	1	1231
7130	100352	RAMON VIESCAS	1	1221
7131	100352	REMIGIO CRESPO TORAL	1	1188
7132	100352	SANTA ANA DE COTACACHI	1	1353
7133	100352	SANTA MARIANITA DE JESUS NØ2	1	11913
7134	100352	SIEMPRE UNIDOS	1	1355
7135	100352	SIMON BOLIVAR N.2	1	1235
7136	100352	SIN NOMBRE (CAJONES-GOLONDRINAS)	1	12066
7137	100352	SIN NOMBRE (PUEBLO UNIDO)	1	12075
7138	100352	TENIENTE HUGO ORTIZ	1	1191
7139	100353	ABELARDO MORAN MUÑOZ	1	1253
7140	100353	ALBERTO MORENO ANDRADE (INDIGENA)	1	1241
7141	100353	ALEJO SAEZ (INDIGENA)	1	1250
7142	100353	CUSHIPACARI	1	14413
7143	100353	EMAUS	1	14415
7144	100353	HERNANDO DE MAGALLANES	2	1248,14417
7145	100353	HIJOS DE RUMIÑAHUI	1	14414
7146	100353	LOS GIRASOLES	1	15276
7147	100353	MARCO HERRERA ESCALANTE (INDIGENA)	1	1246
7148	100353	MONS. BERNARDINO ECHEVERRIA (INDIGENA)	1	1356
7149	100353	NUEVA SEMILLA	1	15545
7150	100353	PEDRO FERMIN CEVALLOS (PLANTEL CENTRAL)	1	1238
7151	100353	PROVINCIA DE EL ORO (INDIGENA)	1	1243
7152	100353	RUBEN JARAMILLO	1	14780
7153	100354	6 DE JULIO NØ 2	1	1262
7154	100354	ALBERTO HARO	1	1277
7155	100354	CARLOS PROAÑO DELGADO	1	1273
7156	100354	CORDILLERA DE LOS ANDES	1	1283
7157	100354	ESPAÑA	1	1255
7158	100354	FILEMON PROAÑO	1	1280
7159	100354	JOAQUIN SAONA SANDOVAL	1	1265
7160	100354	JUAN MORALES Y ELOY	1	10145
7161	100354	LEON TOLSTOY	1	1259
7162	100354	MIGUEL DE HIDALGO	1	1271
7163	100354	SANTA CRUZ	1	12065
7164	100355	AURELIO MOSQUERA	1	1305
7165	100355	BARTOLOME SALOM	1	1288
7166	100355	JAIME CHAVEZ GRANJA (INDIGENA)	1	1292
7167	100355	PROVINCIA DE MANABI(COTACACHI)	1	1301
7168	100355	RIO CENEPA	1	1296
7169	100356	28 DE JUNIO	1	499
7170	100356	ALZAMORA Y PEÑAHERRERA	1	1325
7171	100356	ANDRES AVELINO DE LA TORRE	1	1310
7172	100356	CUICOCHA (INDIGENA) UGSHAPUNGO	1	11912
7173	100356	ELOY PROAÑO	1	1314
7174	100356	LETICIA PROAÑO REYES	1	1320
7175	100356	LOS PINOS	1	14409
7176	100356	MARCO PROAÑO MAYA	1	15588
7177	100356	SAN ANTONIO DE PUNGE	1	15544
7178	100356	SEGUNDO LUIS MORENO (INDIGENA)	1	1317
7179	100356	VIRGILIO TORRES V. (INDIGENA) SN NICOLAS	1	12069
7180	100357	12 DE FEBRERO	1	1335
7181	100357	2 DE AGOSTO	1	1331
7182	100357	22 DE JULIO	1	1334
7183	100357	FRANCISCO DE ORELLANA (SIN NOMBRE )	1	1329
7184	100357	JOSE IGNACIO BURBANO	1	1337
7185	100357	JOSE LUIS MORENO PLANTEL CENTRAL)	1	1327
7186	100357	LUZ DE AMERICA	1	1332
7187	100357	PATRIA	1	1339
7188	100358	CIUDAD DE COTACACHI	1	1345
7189	100358	GARCIA MORENO	1	1341
7190	100358	JOSE RAFAEL LEON	1	445
7191	100358	JUAN FRANCISCO LEORO	1	1348
7192	100358	REPUBLICA DE ITALIA	1	1350
7193	100401	10 DE AGOSTO	1	12054
7194	100401	8 DE SEPTIEMBRE	1	12076
7195	100401	FERNANDO CHAVEZ	1	1361
7196	100401	GABRIELA MISTRAL	1	1359
7197	100401	GENERAL PINTAG (INDIGENA)	1	11439
7198	100401	GONZALO RUBIO ORBE	1	1360
7199	100401	JORGE ICAZA CORONEL (INDIGENA)	1	10141
7200	100401	JOSE IGNACIO NARVAEZ (INDIGENA)	1	1369
7201	100401	PRESB. AMABLE HERRERA (INDIGENA)	1	1367
7202	100401	VICTOR ALEJANDRO JARAMILLO (INDIGENA)	1	1371
7203	100402	ABELARDO MONCAYO (INDIGENA)	1	1382
7204	100402	ANTONIO MEJIA CISNEROS	1	12061
7205	100402	BETTY SACHS	1	15589
7206	100402	CARLOS ELIAS ALMEIDA (INDIGENA)	1	1375
7207	100402	ECUADOR (INDIGENA)	1	1376
7208	100402	FEDERICO GONZALEZ SUAREZ NØ2	1	1373
7209	100402	GUILLERMO GARZON UBIDIA	1	1364
7210	100402	HUMBERTO VACAS GOMEZ (INDIGENA)	1	1378
7211	100402	ISAAC J. BARRERA	1	1362
7212	100402	JAIME BURBANO ALOMIA	1	502
7213	100402	JAIME ROLDOS AGUILERA	1	1365
7214	100402	LIBERTAD DE AZAMA	1	14447
7215	100402	LUIS GARZON PRADO	1	1363
7216	100402	LUIS ULPIANO DE LA TORRE (INDIGENA)	1	1461
7217	100402	MUSHUC YACHAKUI (RINCONADA)	1	14436
7218	100402	PEDRO PINTO GUZMAN (INDIGENA)	1	1379
7219	100402	XAVIER LAUFER	1	15590
7220	100451	CARLOS ALFONSO CISNEROS P.(INDIGENA)	1	501
7221	100451	CASCADA DE PEGUCHE	1	15277
7222	100451	CASCADAS DE PEGUCHE	1	15290
7223	100451	CESAR ANTONIO MOSQUERA (INDIGENA)	1	1372
7224	100451	MONSEÑOR SILVIO LUIS HARO (INDIGENA)	1	12072
7225	100451	PEGUCHE (INDIGENA)	1	507
7226	100451	SILVIO LUIS HARO (INDIGENA)	1	1386
7227	100451	SIN NOMBRE (AGATO) (INDIGENA)	1	504
7228	100451	TAHUANTINSUYO (INDIGENA)	1	1384
7229	100452	GOTITAS DE MIEL	1	14441
7230	100452	GRAL. ALFONSO JARAMILLO (INDIGENA)	1	1390
7231	100452	MANUEL J. CALLE (INDIGENA)	1	1387
7232	100452	NUMA POMPILIO LLONA (INDIGENA)	1	1389
7233	100452	RICCHARISHUN (INDIGENA)	1	11415
7234	100452	VICENTE LARREA (INDIGENA)	1	1392
7235	100453	CAMILO PONCE ENRIQUEZ (INDIGENA)	1	1400
7236	100453	FEDERICO GONZALEZ SUAREZ (INDIGENA)	1	505
7237	100453	GRANJA ATAHUALPA (INDIGENA)	1	1397
7238	100453	JUAN MONTALVO NØ 2	1	1394
7239	100453	JULIO CABASCANGO	1	15546
7240	100453	PAQUISHA (INDIGENA)	1	10103
7241	100453	PIJAL (INDIGENA)	1	11416
7242	100453	SAN AGUSTIN DE CAJAS (INDIGENA)	1	1401
7243	100453	TOMAS RIVADENEIRA P. (INDIGENA)	1	1396
7244	100453	U. EDUCATIVA PROVINCIA DE LOJA (INDIGENA	1	506
7245	100453	U.EDUC. PROVINCIA DE LOJA (INDIGENA)	1	1398
7246	100454	MANUEL ALVAREZ	1	1402
7247	100455	ALEJANDRO CHAVEZ	1	1406
7248	100455	ANIBAL BUITRON	1	1408
7249	100455	ATI PILLAHUASU (INDIGENA)	1	11440
7250	100455	CACIQUE JUMANDI (INDIGENA)	1	1418
7251	100455	CACIQUE TITARCO (INDIGENA)	1	1413
7252	100455	DOLORES CACUANGO QUILO (INDIGENA)	1	1456
7253	100455	DOMINGO ABEDRADO	1	14445
7254	100455	DUCHICELA (INDIGENA)	1	1417
7255	100455	ESTRELLITAS	1	14437
7256	100455	ESTUARDO JARAMILLO PEREZ (INDIGENA)	1	1419
7257	100455	FERNANDO DAQUILEMA (INDIGENA)	1	1416
7258	100455	FRANCISCO FUERES MAYGUA(INDIGENA)	1	11442
7259	100455	GALO LARREA TORRES (INDIGENA)	1	1458
7260	100455	GENERAL CACHA (INDIGENA)	1	11706
7261	100455	GENERAL ELOY ALFARO	1	12071
7262	100455	GRAL. MARCO AURELIO SUBIA (INDIGENA)	1	1412
7263	100455	HUAYNA FALCON (INDIGENA)	1	1411
7264	100455	INGUICHO	1	14448
7265	100455	JAIME ROLDOS AGUILERA	1	12070
7266	100455	MANUEL CORDOVA GALARZA (INDIGENA)	1	1414
7267	100455	MARIA AUXILIADORA	1	14440
7268	100455	MONS.LEONIDAS PROA¥O #2 (INDIGENA)	1	11441
7269	100455	MORAS PUNGU	1	14442
7270	100455	NUEVO AMANECER(CUTAMBI)	1	14412
7271	100455	PROVINCIA DE PICHINCHA (INDIGENA)	1	1410
7272	100455	PROVINCIA DE TUNGURAHUA (INDIGENA)	1	1409
7273	100455	QUIS QUIS (INDIGENA)	1	1415
7274	100455	ULPIANO NAVARRO	1	1404
7275	100455	VICTOR ALEJANDRO JARAMILLO	1	503
7276	100455	YAMBIRO	1	14434
7277	100456	12 DE NOVIEMBRE (INDIGENA)	1	508
7278	100456	DOLORES TAMAYO	1	14438
7279	100456	DOMINGO F. SARMIENTO (INDIGENA)	1	1420
7280	100456	MARIA LARREA FREILE (INDIGENA)	1	1470
7281	100456	MODESTO LARREA JIJON (INDIGENA)	1	1421
7282	100456	NUEVA SEMILLA	1	14446
7283	100456	SAN JOSE DE JAHUAPAMBA (INDIGENA)	1	12060
7284	100456	SAN JUAN DE ILUMAN	1	14443
7285	100456	SAN LUIS DE AGUALONGO (INDIGENA)	1	1422
7286	100457	ANDRES BELLO	1	1428
7287	100457	DE APLICACION PEDAGOGICA DEMO:INAPG	1	1464
7288	100457	GERARDO GUEVARA BARBA (INDIGENA)	1	1432
7289	100457	JULIAN JUEZ (INDIGENA)	1	1430
7290	100457	LEOPOLDO N. CHAVEZ (S. PABLO)	1	1424
7291	100457	LUIS WANDEMBERG (INDIGENA)	1	1427
7292	100457	MARIA ANGELICA IDROBO (S.PABLO)	1	1425
7293	100457	NUEVA VIDA	1	14433
7294	100457	TARQUINO HIDROBO (INDIGENA)	1	12068
7295	100457	U.EDUCATIVA GALO PLAZA LASSO(INDIGENA)	1	10161
7296	100458	ATAHUALPA	1	14435
7297	100458	FLORENCIO OLEARY	1	1433
7298	100458	GONZALO RUBIO N=2 (INDIGENA)	1	1439
7299	100458	IMBAYA (INDIGENA)	1	1435
7300	100458	JUAN FRANCISCO CEVALLOS (INDIGENA)	1	1437
7301	100458	PRINCESA TOA	1	509
7302	100458	PROVINCIA DE IMBABURA (INDIGENA)	1	11443
7303	100458	RATITOS DE LUZ	1	14444
7304	100458	RUMI TULA (INDIGENA)	1	12059
7305	100458	TAMIA SISA	1	14439
7306	100459	26 DE SEPTIEMBRE	1	10150
7307	100459	31 DE OCTUBRE	1	14781
7308	100459	6 DE DICIEMBRE	1	1453
7309	100459	ALFREDO BAQUERIZO MORENO	1	1443
7310	100459	CEMENTOS SELVA ALEGRE	1	1455
7311	100459	CIUDAD DE AMBATO	1	1449
7312	100459	CIUDAD DE OTAVALO	1	1448
7313	100459	LEOPOLDO N.CHAVEZ (PLANTEL CENTRAL)	1	1441
7314	100459	MANUEL MESIAS BENALCAZAR	1	12055
7315	100459	PROVINCIA DE PASTAZA	1	1447
7316	100459	PROVINCIA DEL GUAYAS	1	1445
7317	100501	25 DE JUNIO	1	793
7318	100501	26 DE MAYO	1	511
7319	100501	ARMANDO HIDROBO	1	804
7320	100501	CARITAS ALEGRES	1	14449
7321	100501	CIUDAD DE PIMAMPIRO	1	781
7322	100501	GENERAL PINTAG	1	790
7323	100501	GONZALO ABAD GRIJALVA	1	785
7324	100501	HONORIO ELIAS HINOJOSA R.	1	12056
7325	100501	JORGE PEÑAHERRERA	1	792
7326	100501	JOSE FERNANDEZ SALVADOR	1	799
7327	100501	JUAN MARTINEZ DE ORBE	1	789
7328	100501	JULIO ANDRADE	1	788
7329	100501	LOS PITUFITOS	1	15591
7330	100501	LUCEROS DE VIDA	1	14450
7331	100501	LUCILA MAYA DE PROAÑO	1	783
7332	100501	LUIS FERNANDO VILLAMAR	1	787
7333	100501	MANITAS TRAVIESAS	1	14451
7334	100501	OSWALDO GUAYASAMIN	1	797
7335	100501	PLUTARCO CEVALLOS GUERRA	1	801
7336	100501	RAFAEL LARREA ANDRADE # 2	1	795
