id_seq	ubicacion	nombre_normalizado	codigo_escuela
7184	131053	SAN PEDRO NOLASCO	9986
7185	130201	FAUSTINO DOMINGO SARMIENTO	9987
7186	060702	BRASIL	9988
7187	131053	EUGENIO ESPEJO	9989
7188	130201	DR. DARIO GUEVARA	9990
7189	060702	JORGE WASHINGTON	9991
7190	130251	MODESTO ELIAS MENDOZA	9992
7191	060702	MARISCAL SUCRE	9993
7192	130252	JOHN F. KENNEDY	9995
7193	131054	JOSE MARIA VELASCO IBARRA	9996
7194	130252	GENERAL PINTAG	9997
7195	060701	JOSE INGENIEROS	9998
7196	130201	DOLORES SUCRE	9999
7197	130603	JAIME ROLDOS AGUILERA	10003
7198	060701	CIUDAD DE QUITO	10004
7199	130603	MARTHA DE ROLDOS	10005
7200	130603	JAIME CHAVEZ RAMIREZ	10007
7201	130603	MANUELA CANIZARES	10008
7202	130201	HUALCOPO DUCHICELA	10009
7203	130603	10 DE AGOSTO (SAN BENITO)	10010
7204	060701	DR. ALBERTO LARREA	10011
7205	130603	ATAHUALPA	10012
7206	131054	ENRIQUE DELGADO TORO	10013
7207	130201	TRANQUILINO MONTESDEOCA DUEÑAS	10014
7208	060701	CORINA DEL PARRAL DE VELASCO	10015
7209	130603	CAMILO GALLEGOS DOMINGUEZ	10016
7210	131054	CORDILLERA DEL CONDOR	10017
7211	130603	COTOPAXI N.2	10018
7212	060751	QUISQUIS	10019
7213	130201	JUANA DE IBARBOROU	10021
7214	131054	CABO FAUSTO ESPINOZA	10022
7215	131054	12 DE OCTUBRE	10025
7216	130201	26 DE SEPTIEMBRE	10026
7217	130251	12 DE OCTUBRE	10030
7218	130651	MOISES SAENZ	10031
7219	060757	SEGUNDO MELCHOR ESTRADA GARCIA	10032
7220	131054	5 DE JUNIO	10033
7221	130651	JOSE ANTONIO ZAVALA TOALA	10035
7222	130251	LUZ DE AMERICA	10036
7223	131054	7 DE NOVIEMBRE	10037
7224	130252	ROSA BORJA DE ICAZA	10039
7225	130651	COSTA RICA #153	10040
7226	060752	GRAL. JULIO ANDRADE	10042
7227	130651	JOSE MARIA HUERTA	10043
7228	131054	JORGE ICAZA	10044
7229	130252	25 DE JULIO	10045
7230	060752	MARIA IGNACIA MOSQUERA	10046
7231	131054	TUPAC YUPANQUI	10047
7232	130651	AMERICO VESPUCIO	10048
7233	130252	ALFONSO BARRERA VALVERDE	10049
7234	130654	JUAN MONTALVO	10050
7235	060752	DR. CESAR LEON HIDALGO	10052
7236	130252	MERCEDES HIDROVO SOLORZANO	10053
7237	131054	SOLDADO GERMAN PITUA	10055
7238	130651	MANABI	10056
7239	130201	ADALBERTO ORTIZ	10057
7240	131054	JOSE MEJIA LEQUERICA #161	10059
7241	130252	VICENTE ROCAFUERTE	10061
7242	060752	RUBEN DARIO	10063
7243	131054	TNTE. GEOVANNY CALLE	10064
7244	130651	DOLORES SUCRE	10065
7245	130251	CESAR CORONEL GARCIA	10066
7246	130651	NUEVOS HORIZONTES	10068
7247	060754	PRINCIPE CACHA	10069
7248	130651	SIN NOMBRE (SAN PABLO)	10070
7249	130401	26 DE JULIO	10071
7250	130902	SUCRE	10072
7251	060754	DR. RAFAEL VALLEJO LARREA	10073
7252	131701	SIN NOMBRE (MALUCO)	10075
7253	060754	PROVINCIA DE GALAPAGOS (GUANO)	10077
7254	130654	10 DE AGOSTO	10078
7255	130201	FEDERICO GONZALEZ SUAREZ	10079
7256	060754	RUPERTO ALARCON FALCONI	10080
7257	130651	SERGIO QUIROLA	10081
7258	130902	LAURO PALACIOS	10082
7259	130201	CALCETA	10084
7260	130901	MANUEL OCTAVIO RIVERA	10085
7261	060754	FLAVIO ALFARO	10087
7262	130651	DAVID MORAN LUCIO	10088
7263	130902	NATIVIDAD DELGADO DE ALFARO	10089
7264	130201	UNE	10090
7265	060754	NEVADO CHIMBORAZO	10091
7266	130651	ISABEL LA CATOLICA	10092
7267	130651	PRESIDENTE URBINA	10094
7268	060754	BOLIVAR CHIRIBOGA BAQUERO	10095
7269	130252	ANTONIO GRANDA CENTENO	10096
7270	130252	GABRIELA MISTRAL	10097
7271	060755	BOYACA	10099
7272	060756	TEODORO WOLF	10103
7273	130654	22 DE OCTUBRE	10104
7274	060756	CIUDAD DE MACAS	10105
7275	132101	LUIS FELIPE CHAVEZ	10107
7276	060756	FRAY GASPAR DE VILLARROEL	10108
7277	130651	PRESIDENTE TAMAYO	10109
7278	130252	PRESIDENTE ROLDOS	10110
7279	060756	JOSE DE VILLAMIL	10111
7280	131753	SIMON BOLIVAR	10114
7281	060756	RUMI AHUI	10115
7282	130252	ANGEL GABRIEL CEDENO	10116
7283	130651	ALEJANDRO BUSTAMANTE B.	10117
7284	060756	VENEZUELA	10118
7285	130201	2 DE AGOSTO	10121
7286	130654	ROSITA PAREDES HUMBOLT	10122
7287	130651	GALO PLAZA LASSO	10125
7288	130651	5 DE JUNIO (CRUCITA DEL MAMEY)	10127
7289	130201	LUIS ALBERTO VALENCIA	10129
7290	060752	ANTONIO CLAVIJO	10131
7291	130652	LUIS AUGUSTO MENDOZA MOREIRA	10132
7292	130201	ELOY ALFARO	10133
7293	060759	VIDAL PASTOR LARREA	10134
7294	130652	DR. JOSE VILIULFO CEDEÑO SANCHEZ	10135
7295	130652	10 DE AGOSTO (SANTA LUCIA)	10136
7296	130201	JULIO ORMAZA S.	10138
7297	130652	FELIPE SAUL MORALES	10139
7298	060754	DR. CESAR A. NAVEDA	10140
7299	130652	ADOLFO FERRIERE	10141
7300	060754	IMBABURA	10142
7301	130252	SANTA MARIA	10143
7302	130654	MARISCAL SUCRE	10144
7303	060754	ANDRES BELLO	10145
7304	130652	UNE	10146
7305	130652	EDILMA ZEA SANTANA	10147
7306	130201	13 DE OCTUBRE	10148
7307	060754	BATALLA DE TARQUI	10149
7308	130652	JAIME ROLDOS AGUILERA	10150
7309	060754	CACIQUE TOCA	10151
7310	130201	SAN RAMON RECEL	10152
7311	130652	EUGENIO ESPEJO (CERRO PRIETO)	10153
7312	060754	DARIO GUEVARA (PLANTEL CENTRAL)	10154
7313	130652	VICENTE AMADOR FLOR	10155
7314	060754	JOSE DE SAN MARTIN	10156
7315	130201	CRISTOBAL COLON	10157
7316	130652	COLON ELOY ALFARO	10158
7317	060754	24 DE JULIO (PLANTEL CENTRAL)	10159
7318	130652	JUSTINIANO MORAN LOPEZ	10160
7319	130402	SIN NOMBRE (COHETE)	10161
7320	060601	ARCHIPIELAGO DE COLON	10162
7321	060701	TUNCAHUAN	10163
7322	130252	ABRAHAM PEÑAFIEL	10164
7323	130252	JOSE MARIA VELASCO IBARRA	10167
7324	060702	13 DE MAYO	10168
7325	060702	ROSARIO RICAURTE	10169
7326	060702	ABDON CALDERON	10170
7327	130652	NESTOR INDACOCHEA GALLO	10171
7328	060702	AMBATO	10173
7329	060756	SIN NOMBRE (PICHAN-GRANDE) INDIGENA	10174
7330	060702	7 DE AGOSTO	10175
7331	060702	EL QUITE O LIBRE	10176
7332	060702	MARIA ANGELICA IDROBO	10178
7333	130652	DR. ALEJO LASCANO BAHAMONDE	10179
7334	060702	MARCOS MONTALVO	10181
7335	130652	24 DE MAYO	10182
7336	130652	26 DE SEPTIEMBRE	10185
7337	130652	VICENTE ROCAFUERTE	10187
7338	130252	ALEJANDRO HUMBOLDT	10188
7339	060702	DOMINGO FAUSTINO SARMIENTO	10189
7340	060702	20 DE DICIEMBRE	10191
7341	060702	ALFONSO HERNANDEZ	10194
7342	130652	12 DE OCTUBRE (LAS DOLORES)	10196
7343	060702	GABRIEL GARCIA MORENO (GUANO)	10199
7344	130652	ISMAEL PEREZ PAZMINO	10200
7345	130652	AUGUSTO CESAR SANDINO	10204
7346	060751	RIO PASTAZA	10206
7347	060751	PROVINCIA DE MANABI	10207
7348	130652	MAURICIO CHOEZ CATUTO	10209
7349	130652	26 DE DICIEMBRE	10213
7350	130357	SIN NOMBRE	10217
7351	060754	REPUBLICA FEDERAL DE ALEMANIA	10223
7352	130252	DR. BENJAMIN CARRION	10224
7353	130652	ANTONIO JOSE DE SUCRE	10225
7354	060754	CARLOS ZAMBRANO (GUANO)	10227
7355	060754	ANGEL SERAFIN PULGAR	10229
7356	060754	PEDRO PABLO PASTOR VERA	10232
7357	130652	24 DE OCTUBRE	10233
7358	060756	HUALCOPO	10238
7359	060756	LEON TOLSTOY	10239
7360	130805	PRESIDENTE ALFARO	10242
7361	060756	COSTA RICA	10244
7362	131701	24 DE JULIO	10246
7363	060601	LAURA CARBO DE AYORA	10247
7364	060601	JOSE ANTONIO GALLEGOS OROZCO	10249
7365	130652	SIN NOMBRE (BAJO GRANDE)	10250
7366	060601	BATALLA DE TIOCAJAS (INDIGENA)	10253
7367	130652	18 DE JULIO	10254
7368	060601	PABLO PALACIOS (INDIGENA)	10255
7369	130252	IDELLO NOGUCHI	10258
7370	060601	PUERTO BAQUERIZO MORENO (INDIGENA)	10259
7371	060601	REMIGIO ROMERO Y CORDERO (INDIGENA)	10262
7372	060601	JHON F. KENNEDY (INDIGENA)	10264
7373	130653	BELISARIO QUEVEDO	10265
7374	060601	PROVINCIA DE ZAMORA CHINCHIPE (INDIGENA)	10267
7375	131051	SAN JACINTO	10268
7376	060601	UNIDAD EDUC. RUMI AHUI (LAIME S.CARLOS)	10269
7377	130251	PIEDRA DE PLATA	10270
7378	060601	JOSE DE LA CUADRA (INDIGENA)	10271
7379	130653	GALO PLAZA LASSO	10273
7380	060601	PEDRO MONTERO (INDIGENA)	10274
7381	060601	7 DE OCTUBRE (INDIGENA)	10276
7382	130252	VICTOR MANUEL PEÑAHERRERA	10277
7383	130653	MANUEL FROILAN BAQUE	10279
7384	060601	PEDRO SAYAY (INDIGENA)	10281
7385	130653	DR. MIGUEL MORAN LUCIO	10282
7386	060601	JOSE PERALTA (INDIGENA)	10284
7387	060601	SIN NOMBRE (SABLOG S. FCO.) (INDIGENA)	10285
7388	130252	QUITO LUZ DE AMERICA	10287
7389	130653	MANUEL SAN LUCAS	10288
7390	060601	JOSE IGNACIO PAREJA (INDIGENA)	10289
7391	060601	VICTOR MANUEL PE AHERRERA (INDIGENA)	10291
7392	130252	PRINCESA PACHA	10293
7393	060601	SALVADOR BUSTAMANTE CELI (INDIGENA)	10294
7394	130653	ANTONIO JOSE DE SUCRE	10295
7395	060601	HECTOR BURBANO (INDIGENA)	10296
7396	060601	RIO CEBADAS (INDIGENA)	10297
7397	131951	FEDERICO GONZALEZ SUAREZ	10298
7398	130356	VICTOR MUÑOZ	10300
7399	060601	PRIMERO DE AGOSTO (INDIGENA)	10301
7400	060651	CASPICARA	10302
7401	131951	PAQUISHA	10303
7402	060601	RAFAEL BRITO MENDOZA (INDIGENA)	10304
7403	060651	ROSENDO RODRIGUEZ GUADALUPE	10305
7404	131951	MANUELITA SAENZ	10306
7405	060601	OTTO AROSEMENA GOMEZ (INDIGENA)	10307
7406	060651	PRESIDENTE URBINA (INDIGENA)	10308
7407	060601	ANTONIO JOSE DE SUCRE (INDIGENA)	10309
7408	060651	BERNARDO CARANQUI YAGUARSHUNGO (INDIGENA	10310
7409	131501	EUGENIO ESPEJO (TOSAGUA)	10311
7410	131951	JOSE DE SAN MARTIN	10312
7411	060651	ROBERTO ANDRADE (INDIGENA)	10313
7412	060601	LUIS A. MARTINEZ (INDIGENA)	10314
7413	060651	LUIS NAPOLEON DILLON (INDIGENA)	10316
7414	060601	MANUEL DEL PINO (INDIGENA)	10317
7415	060651	CARLOS ANDRADE MARIN (INDIGENA)	10318
7416	131501	MAGDALENA DAVALOS	10320
7417	131951	CRISTOBAL COLON	10321
7418	060601	PEDRO JOSE ARTETA (INDIGENA)	10322
7419	060652	27 DE FEBRERO	10324
7420	060651	RIO SANTIAGO (INDIGENA)	10325
7421	060652	HEROES DEL CENEPA (INDIGENA)	10327
7422	060651	ANTONIO NEUMANE (INDIGENA)	10328
7423	060652	UNIDAD EDUC. NACION PURUHA (INDIGENA)	10329
7424	060651	MARTHA BUCARAM DE ROLDOS (INDIGENA)	10330
7425	060652	AMBROSIO LASSO (INDIGENA)	10331
7426	060651	GONZALO DAVALOS VALDIVIEZO (INDIGENA)	10332
7427	060652	LUIS ALBERTO CASTILLO (INDIGENA)	10333
7428	060652	GRAL. FRANCISCO ROBLES ROBLES (INDIGENA)	10334
7429	131501	DR. JOSE VICENTE LUQUE	10335
7430	060651	CAMILO PONCE ENRIQUEZ	10336
7431	060652	YOLANDA MARIA BORJA	10337
7432	060651	LUIS ALFONSO MINACHO PADILLA (INDIGENA)	10338
7433	060652	16 DE NOVIEMBRE (INDIGENA)	10339
7434	131501	MARIANO ALVARADO	10340
7435	060652	JUAN A. COMENIO (INDIGENA)	10341
7436	060651	ANGEL LEONIDAS ARAUJO CH.(INDIGENA)	10342
7437	060652	RAFAEL AVILES MONCAYO (INDIGENA)	10343
7438	060652	LEANDRO CHUQUIMARCA DAQUILEMA (INDIGENA)	10344
7439	060601	RIO AMAZONAS	10345
7440	060601	JOSE JARAMILLO PAZMINO	10346
7441	060601	CESAR DAVILA ANDRADE (INDIGENA)	10347
7442	130401	DR. JOSE RICARDO MARTINEZ COBO	10348
7443	060601	JOAQUIN GALLEGOS LARA	10350
7444	060601	SILVIA GUEVARA PEREZ (INDIGENA)	10351
7445	130401	LUIS AVEIGA BARBERAN	10352
7446	060601	DR. POMPEYO MONTALVO MONTERO (INDIGENA)	10353
7447	060601	ENRIQUE GIL GILBERT (INDIGENA)	10354
7448	130401	AIDA LEON DE RODRIGUEZ LARA	10355
7449	060601	JOSE MANUEL PLAZA (INDIGENA)	10356
7450	060601	JOAQUIN CHIRIBOGA	10357
7451	060601	RIO GUAMOTE (INDIGENA)	10358
7452	060651	CARMELA LOPEZ DE VALLEJO (INDIGENA)	10359
7453	130401	TACIO CASTILLO DIAZ	10360
7454	060651	PATRIA	10361
7455	130401	MANUEL ESPINALES SANTANA	10362
7456	060651	EDUARDO MANCHENO CAJAS (INDIGENA)	10363
7457	130401	U N E	10364
7458	060651	ORIENTE	10365
7459	060651	23 DE JULIO (INDIGENA)	10366
7460	130401	AB. JAIME ROLDOS AGUILERA	10367
7461	060651	HUMBERTO GARCIA ORTIZ (INDIGENA)	10368
7462	130401	DR. CAMILO GALLEGOS DOMINGUEZ	10369
7463	060651	OBISPO PLAZA	10370
7464	060652	14 DE ABRIL (INDIGENA)	10373
7465	060652	GALO ATIAGA BUSTILLOS (INDIGENA)	10376
7466	130657	ISIDRO AYORA ECUADOR	10378
7467	060801	CANTON COLTA	10379
7468	130451	CARLOS ALBERTO ARAY	10384
7469	130657	1 DE OCTUBRE	10385
7470	060801	ANGEL FELICISIMO ROJAS	10386
7471	131051	RIO SANTIAGO	10387
7472	130657	CAMILO PONCE ENRIQUEZ	10388
7473	060801	ESTHER MEJIA CORONADO	10389
7474	060801	JOSE OROZCO	10391
7475	130657	LUIS HERIBERTO MERCHAN BRAVO	10392
7476	060801	9 DE OCTUBRE (INDIGENA)	10394
7477	131501	5 DE JUNIO (TOSAGUA)	10395
7478	130657	ANTONIO JOSE DE SUCRE	10396
7479	130354	SOBERANIA MANABITA	10397
7480	060801	LAZARO ANDRADE	10398
7481	131501	JOSE MARIA HUERTA	10399
7482	130657	MANUELA CAÑIZARES	10401
7483	130451	CARMEN RUIZ DE NAVARRETE	10403
7484	130657	24 DE SEPTIEMBRE	10404
7485	131501	MANUELA SAENZ	10405
7486	131501	JAIME ROLDOS AGUILERA (CASICAL)	10407
7487	130401	JOSE MIGUEL VELEZ ZAMBRANO	10408
7488	130657	SIN NOMBRE (PEPA DE USO)	10409
7489	130401	HEROES DEL ALTO CENEPA	10411
7490	130451	SIN NOMBRE (LA PAVA)	10412
7491	131501	FELIX ALVARADO	10413
7492	060801	GABRIEL BAHAMONDE (PLANTEL CENTRAL)	10414
7493	131501	REPUBLICA DE ITALIA	10415
7494	130657	SIN NOMBRE (SAN VICENTE)	10416
7495	131501	MONTERO LARREA	10417
7496	130402	CRISTOBAL COLON	10418
7497	130657	GENERAL PINTAG	10419
7498	131501	24 DE JULIO	10420
7499	130657	VICENTE AMADOR FLOR	10421
7500	131501	9 DE OCTUBRE (LA PITAHAYA)	10422
7501	130452	10 DE AGOSTO (CHILA GUABAL)	10423
7502	060801	ENRIQUETA ASTUDILLO DE NEIRA	10424
7503	131501	ANTONIO JOSE DE SUCRE	10426
7504	130657	SIN NOMBRE (SAN VICENTE)	10428
7505	131501	23 DE JULIO	10430
7506	130452	JULIO COBO HERNANDEZ (SAN PEDRO DE S.)	10431
7507	130657	24 DE JULIO	10433
7508	060801	OSCAR EFREN REYES (PALLATANGA)	10434
7509	060951	12 DE FEBRERO	10438
7510	131501	JACINTO SANTOS VERDUGA	10439
7511	130657	ABDON CALDERON	10441
7512	131501	CORONEL FRANCISCO CALDERON	10442
7513	060951	PRINCESA TOA	10443
7514	060953	CRISTOBAL COLON (PLANTEL CENTRAL)	10447
7515	130401	CIUDAD DE PAJAN (LA VALENCIA)	10451
7516	130658	AMERICA	10452
7517	130658	VICENTE ROCAFUERTE	10453
7518	130658	ELOY ALFARO	10454
7519	130658	MARTHA BUCARAN ROLDOS	10455
7520	060956	ZAMORA	10456
7521	130658	VICENTE ROCAFUERTE	10457
7522	060901	JULIO ROMAN	10458
7523	130658	9 DE OCTUBRE (OLINA)	10459
7524	060955	ARGENTINA	10461
7525	130658	20 DE ABRIL	10462
7526	131501	JUAN MONTALVO FIALLOS (TOSAGUA)	10464
7527	131901	ISIDORO BARRIGA	10465
7528	131501	FEDERICO GONZALEZ SUAREZ	10469
7529	131952	FELICISIMO LOPEZ	10470
7530	131952	JAIME ROLDOS AGUILERA (LAS TUNAS)	10471
7531	131501	3 DE SEPTIEMBRE	10474
7532	131952	ERNESTO VELASQUEZ KUFFO (AYAMPE)	10475
7533	131501	10 DE AGOSTO (BUENA VISTA)	10476
7534	131901	SIMON BOLIVAR (PLATANALES)	10477
7535	131501	ANA PASTORA BAZURTO DE ZAMBRANO	10478
7536	131901	FLOR MENDRANDA DE CHANCAY	10479
7537	131901	NICOLAS LOPEZ VALDIVIEZO	10480
7538	060901	COLOMBIA	10482
7539	130402	CIUDAD DEL CARMEN	10485
7540	060901	PROVINCIA DE BOLIVAR	10486
7541	060901	TUNGURAHUA	10487
7542	131952	PROVINCIA DE MANABI	10488
7543	060901	PROVINCIA DE GALAPAGOS (PENIPE)	10489
7544	060954	DUCHICELA	10491
7545	130452	MEDARDO ALFARO DELGADO	10493
7546	060954	JUAN LARREA (PENIPE)	10494
7547	131901	DANIEL LOPEZ	10496
7548	060951	HUMBOLTH	10498
7549	060951	COTOPAXI	10500
7550	131501	SIN NOMBRE (EL POLVAR)	10502
7551	060951	LOS ALTARES	10503
7552	131501	PEDRO SCHUMACHER	10504
7553	060952	CARLOS MONTUFAR	10505
7554	130101	JOSE DE RUBIRA RAMOS	10506
7555	060952	AYACUCHO	10507
7556	131501	STA LUISA DE MARILLAC	10509
7557	130101	CRISTOBAL COLON	10511
7558	131501	25 DE ENERO	10512
7559	130101	UNIDAD BOLIVARIANA	10513
7560	131551	ARELIZA LEONOR VERA GONGORA	10514
7561	130102	FRANCISCO MENENDEZ	10515
7562	131551	MIGUEL DE LETAMENDY	10516
7563	131551	SANTIAGO VERA	10517
7564	131551	JULIO ANDRADE	10519
7565	130102	PORTOVIEJO	10520
7566	131552	JOSE MEJIA	10522
7567	131552	24 DE OCTUBRE	10525
7568	130101	24 DE MAYO	10526
7569	130153	FELIPE SAUL MORALES	10528
7570	131501	ABDON CALDERON (LOS AMARILLOS)	10531
7571	130101	LOS ANGELES	10534
7572	130101	RIO AMAZONAS	10537
7573	131501	EMERITA MACAY DELGADO	10538
7574	131402	SUCRE (LEONIDAS PLAZA)	10539
7575	131301	FRANCISCO DE PAULA MOREIRA	10540
7576	131501	SIN NOMBRE (LAS YUCAS)	10541
7577	130701	AMADOR VERA VERA	10543
7578	131501	24 DE MAYO (EL JUNCO)	10544
7579	131501	24 DE NOVIEMBRE	10551
7580	130355	SIN NOMBRE (ESTERO HONDO)	10553
7581	130302	MADRE CARIDAD	10557
7582	132201	HUMBERTO GARCIA DELGADO	10561
7583	131352	15 DE AGOSTO	10565
7584	130401	DALINDA CASTRO DE SALMON	10568
7585	130401	MANUEL CIFUENTES ARAGUNDY	10569
7586	130301	MARCOS ARAY VERA	10570
7587	130301	CARMELINA Z DE PONCE	10572
7588	130301	LUIS AUGUSTO MENDOZA MOREIRA	10573
7589	130105	PRIMERO DE MAYO	10574
7590	130451	SENDERITO DE LUZ	10575
7591	130156	DANIEL ACOSTA ROSALES	10576
7592	130101	AGRIPINA MOREIRA Y LUCAS	10577
7593	130103	ESPERANZA ALCIVAR DE VALENCIA	10579
7594	130401	PROVINCIA DE BOLIVAR	10580
7595	130103	PILAR VINCES DE JARRE	10581
7596	130402	MARIA ESTHER ENDERICA ENDARA	10582
7597	130103	6 DE DICIEMBRE	10583
7598	130152	PATRIA	10584
7599	130106	GUILLERMINA LOOR DE MORENO	10585
7600	130156	MANUEL MENDOZA	10586
7601	130402	DANIEL ELIAS VERA ZAMBRANO	10587
7602	130156	AB. CLAUDIO VICENTE ALENCASTRO	10588
7603	130101	LUIS ALBERTO SALGADO CARRILLO	10589
7604	130151	MI CARMELITA	10590
7605	130156	CHARLES DARWIN	10591
7606	130157	CRISTOBAL AZUA	10592
7607	130401	LUZ DE AMERICA	10593
7608	130156	CUENCA	10594
7609	130152	FRANCISCO PACHECO	10599
7610	130452	JUAN MONTALVO FIALLOS (EL COMUNAL)	10600
7611	130156	SAN JOSE	10602
7612	130401	26 DE SEPTIEMBRE	10603
7613	130156	29 DE AGOSTO	10605
7614	130156	PADRE JUAN DE VELASCO	10606
7615	130401	MISAEL ACOSTA SOLIS	10607
7616	130156	JOHN DEWEY	10608
7617	130156	27 DE OCTUBRE	10611
7618	130401	RAMON JUSTINO ZAMBRANO ZAMBRANO	10616
7619	130901	JUAN MENDOZA PALMA	10617
7620	130401	8 DE JUNIO (POPUSA)	10619
7621	130156	SIMON BOLIVAR	10620
7622	130603	SEGUNDO PACIFICO ACEBO	10621
7623	130402	24 DE JULIO	10622
7624	130157	COSME CEDEÑO	10623
7625	130603	JULIO COBO HERNANDEZ	10624
7626	130401	CONSTANTINO MENDOZA MOREIRA	10625
7627	130157	AIDA ZAMBRANO DE VELOZ	10626
7628	130156	CRISTOBAL COLON	10627
7629	130401	JUAN ANTONIO VEGA ARBOLEDA	10628
7630	130156	DR. ALBERTO LARA CEVALLOS	10630
7631	130401	PROVINCIA DE MANABI	10631
7632	130153	DARIO GUEVARA	10632
7633	130156	FELIX SANTANA CEDEÑO	10633
7634	130156	1 DE DICIEMBRE	10634
7635	130401	HORACIO HIDROVO PENAHERRERA	10635
7636	130401	CIUDAD DE JIPIJAPA	10638
7637	130152	HUMBERTO MORENO LOOR	10640
7638	130401	PLINIO T. CUADROS SANTOS	10641
7639	130153	JHON F. KENNEDY	10642
7640	130152	OLIVA FLORENTINA MIRANDA Z.	10643
7641	130401	11 DE OCTUBRE	10644
7642	130153	JUAN BENIGNO VELA	10646
7643	130401	RIO DE ORO (PLANTEL CENTRAL)	10647
7644	130157	RAFAEL MARIA ARIZAGA	10648
7645	130153	VIRGILIO RATTY	10649
7646	130156	JULIO ENRIQUE POVEDA AGUILAR	10650
7647	130153	CELESTE SUAREZ ARAUZ	10651
7648	130401	REPUBLICA DEL ECUADOR	10652
7649	130156	SIN NOMBRE (LIZANDRO CAÑA DULCE)	10653
7650	130153	RODOLFO CHAVEZ RENDON	10654
7651	130156	18 DE AGOSTO	10655
7652	130401	CIUDAD DE ROCAFUERTE (LA PALIZADA)	10656
7653	130153	MANUEL CORDOVA	10657
7654	130156	24 DE JULIO	10658
7655	130156	12 DE OCTUBRE	10659
7656	130153	GONZALO VERA SANTOS	10660
7657	130401	JUAN DE DIOS ZAMBRANO (LA ALEGRIA)	10661
7658	130156	JAIME ROLDOS AGUILERA	10662
7659	130153	SAN ANTONIO	10663
7660	130153	A.B.C.	10666
7661	130156	DR. ISIDORO LARA CEVALLOS	10667
7662	130104	ESMERALDAS	10668
7663	130156	ALFREDO BAQUERIZO MORENO	10669
7664	130401	ABDON CALDERON (SAN MIGUEL ADENTRO)	10670
7665	130104	16 DE DICIEMBRE	10671
7666	130104	TULCAN	10673
7667	130157	GUARANDA NO. 43	10674
7668	130401	SALUSTIO GILER ALAVA	10675
7669	130104	LUIS DUEÑAS VERA	10676
7670	130104	HUGO VILLAVICENCIO MACIAS	10678
7671	130104	RAYMUNDO AVEIGA	10680
7672	130156	PEDRO VICENTE MALDONADO	10682
7673	130104	JOSE MEJIA LEQUERICA	10683
7674	130152	AZOGUES	10684
7675	130104	CARCHI IMBABURA	10686
7676	130104	DR. CAMILO GALLEGOS DOMINGUEZ	10688
7677	130104	GUAYAQUIL NO. 2	10690
7678	130401	VICENTE PRADO VERDUGA	10691
7679	130156	FEDERICO GONZALEZ SUAREZ	10692
7680	130104	NATIVIDAD ROBLES DE MENDOZA	10693
7681	130156	DR. VERDY CEVALLOS BALDA	10694
7682	130401	MANUEL DEL JESUS ALVAREZ	10695
7683	130104	MANUEL RIVADENEIRA	10696
7684	130156	PRIMERO DE JUNIO	10697
7685	130401	SALVADOR ALLENDE	10698
7686	130156	ELOY ALFARO DELGADO	10699
7687	130104	ELOY ALFARO	10700
7688	130152	JOSE ROBERTO CEVALLOS	10701
7689	130104	LORENZO ARTEAGA	10702
7690	130401	CONDOR MIRADOR	10703
7691	130104	REPUBLICA DE FRANCIA	10704
7692	131101	DR. CAMILO GALLEGOS DOMINGUEZ	10705
7693	130104	SAGRADOS CORAZONES	10707
7694	130152	MORONA SANTIAGO N. 3	10709
7695	130104	CORDILLERA DEL CONDOR	10710
7696	130101	12 DE MARZO (PORTOVIEJO)	10711
7697	130401	CIUDAD DE CALCETA	10712
7698	130101	ANDRES DE VERA	10713
7699	130101	MEDARDO CEVALLOS MIELES	10714
7700	130401	CANTON 24 DE MAYO	10715
7701	130101	REPUBLICA DE MEXICO	10716
7702	130157	SIN NOMBRE	10717
7703	130401	CIUDAD DE TOSAGUA	10718
7704	130101	MARIANA COBOS DE ROBLES	10719
7705	130101	PAUL P. HARRIS	10721
7706	130101	21 DE MAYO	10724
7707	130101	DR. CESAR DELGADO LUCAS	10725
7708	130101	LORENZO LUZURIAGA	10726
7709	130101	REMIGIO BRIONES	10727
7710	130101	AZAFATA MARIA SOLEDAD ROSERO	10728
7711	130101	SAN JACINTO	10730
7712	130401	FRANCISCO DE ORELLANA	10732
7713	130401	PRIMAVERA	10733
7714	130101	EL ROSARIO	10734
7715	130401	CIUDAD DE CHONE (EL CARMEN)	10735
7716	130103	ENA ALI GUILLEN VELEZ	10736
7717	130101	LIBERTAD	10738
7718	130101	MARIA DE LA MERCED	10739
7719	130101	MANABI	10740
7720	130105	18 DE OCTUBRE	10741
7721	130401	CICERON ROBLES VELASQUEZ	10742
7722	130103	PUBLIO FALCONI PAZMIÑO	10744
7723	130401	CIUDAD DE PORTOVIEJO	10745
7724	130105	CENTRO ESCOLAR FRANCISCO PACHECO	10746
7725	130401	CENTINELA DE MANABI	10747
7726	130401	VICENTE ROCAFUERTE	10748
7727	130401	SIMON BOLIVAR (SAN VICENTE DE ARMADILLO)	10750
7728	130101	VICENTE MACIAS	10751
7729	130103	HORACIO HIDROVO VELASQUEZ	10752
7730	130101	LUIS AUGUSTO MENDOZA MOREIRA	10753
7731	130101	GALAPAGOS	10757
7732	130105	CICERON ROBLES VELASQUEZ	10758
7733	130103	FRANKLIN DELANO ROOSEVELT	10759
7734	130101	LUCESITA	10761
7735	130105	HERMOGENES BARCIA	10762
7736	130101	26 DE SEPTIEMBRE	10764
