id_seq	ubicacion	nombre_normalizado	conteo	ids_escuela
8888	110852	CARLOS CUEVA TAMARIZ DR.	1	3704
8889	110852	CARLOS GUEVARA MORENO	1	3698
8890	110852	CELIA VICTORIA ORTEGA	1	3696
8891	110852	DARIO EGUIGUREN DR.	1	3705
8892	110852	FRANCISCO GRANDA CORDOVA	1	3701
8893	110852	GUSTAVO ORTIZ ORELLANA DR.	1	3726
8894	110852	HEROES DE TIWINTZA	1	14466
8895	110852	JOSE MARIA ESPINOZA	1	14465
8896	110852	LUIS ALFREDO BUSTAMANTE	1	3693
8897	110852	RAMON ZUÑIGA	1	3714
8898	110852	REPUBLICA DE ARGENTINA	1	3709
8899	110852	TEC. LA VICTORIA	1	13349
8900	110852	TORIBIO MORA	1	3711
8901	110852	ZOILA MARGARITA CORREA DE S.	1	806
8902	110853	ABEL CELI	1	14467
8903	110853	FERNANDO ALBERTO JARAMILLO	1	809
8904	110853	JORGE SANCHEZ MORENO PADRE	1	13348
8905	110853	JUAN FRANCISCO TORRES VALDIVIESO. SR	1	3723
8906	110853	LUZ BENIGNA CALLE	1	3734
8907	110853	MANUEL BENIGNO CUEVA	1	3732
8908	110853	RAFAEL CELI	1	3741
8909	110853	SIMON RODRIGUEZ	1	3737
8910	110901	25 DE AGOSTO	1	2526
8911	110901	3 DE DICIEMBRE	1	2560
8912	110901	AQUILES PEREZ	1	2572
8913	110901	BERTHA ABARCA DE LUDEÑA PROF.	1	2651
8914	110901	C.E.M. TACORANGA-LUIS FERNANDO BRAVO	1	2650
8915	110901	CEPE	1	2652
8916	110901	FRANCISCO TERAN	1	2537
8917	110901	FRANKLIN CHAMBA SALCEDO	1	2546
8918	110901	GONZALO RUBIO ORBE	1	2534
8919	110901	HERMEL N. VELASCO	1	2508
8920	110901	HERMINIA MASACHE JARAMILLO	1	2543
8921	110901	HNO. MARCELINO CHAMPAGNAT	1	2561
8922	110901	JOSE BELISARIO DIAZ AGILA	1	2566
8923	110901	JOSE MARIA VELASCO IBARRA	1	758
8924	110901	MIGUEL VALDIVIESO	1	2511
8925	110901	PRINCESA TOA	1	14481
8926	110901	RAFAEL TANDAZO TACURI (HIGUERONES)	1	2549
8927	110901	ROBERTO RUILOVA	1	2618
8928	110901	SAN MARTIN GENERAL	1	2539
8929	110901	U.E DOMINGO CELI	1	13415
8930	110901	U.E. DOMINGO CELI	2	761,2656
8931	110902	13 DE MAYO	1	2626
8932	110902	25 DE JUNIO	1	2603
8933	110902	ALFREDO BAQUERIZO MORENO	1	2620
8934	110902	CARLOS EDUARDO GONZALEZ	1	2598
8935	110902	EDMUNDO CARBO	1	2613
8936	110902	FRANCISCO VALDIVIESO MONS.	2	2623,14275
8937	110902	JUAN JOSE CASTILLO	1	14274
8938	110902	JUSTO ANDRADE ABAD	1	2616
8939	110902	LASTENIA VALDIVIESO ALVARADO	2	2589,14273
8940	110902	LEONIDAS AUGUSTO GUERRERO LOPEZ	1	13430
8941	110902	LUIS ALFREDO MARTINEZ	1	2600
8942	110902	MANUEL ALEJANDRO CARRION DR.	1	15516
8943	110902	MANUEL RIOFRIO	1	2608
8944	110902	MANUEL UTRERAS	1	2595
8945	110902	MARISTA # 2 DE PALTAS	1	14421
8946	110902	NAC. PALTAS	1	13427
8947	110902	NUESTRA SEÑORA DEL CISNE	1	2591
8948	110902	PISACA	1	2627
8949	110902	RAFAEL VILLAVICENCIO VELEZ	1	2606
8950	110902	SEGUNDO CUEVA CELI	1	14419
8951	110902	SIN NOMBRE (LA PROMESTILLA)	1	4490
8952	110902	SU MAJESTAD EL NIÑO	1	14276
8953	110902	TRINIDAD TORRES	1	2647
8954	110951	APARICIO BRAVO	1	2587
8955	110951	CELSO FELIPE ATARIHUANA	1	2580
8956	110951	CRISTOBAL OJEDA DAVILA	1	14281
8957	110951	DANIEL ALVAREZ BURNEO	1	2582
8958	110951	ISAURO DE JESUS DIAZ D.	1	14483
8959	110951	NAC. FRONTERA SUR	1	13408
8960	110951	PEDRO VICTOR FALCONI (TUNASPAMBA)	1	2577
8961	110951	VICTOR MANUEL REYES AZANZA	1	2575
8962	110952	ANDRES BELLO	1	2675
8963	110952	BELISARIO QUEVEDO	1	2679
8964	110952	BENJAMIN AYORA (COLA)	1	2672
8965	110952	BRAULIO BARILLAS	1	2682
8966	110952	C.E.M. BRAMADEROS-LAURO GUERRERO B.	1	2678
8967	110952	EMILIANO GUERRERO	1	2692
8968	110952	ESTHER CARRION PROF.	1	2705
8969	110952	FRANCISCO RODRIGUEZ	1	2698
8970	110952	GARCILAZO DE LA VEGA	1	2693
8971	110952	GUACHANAMA	1	2707
8972	110952	ISABEL VALAREZO PROF.	1	2714
8973	110952	ISAURO BORRERO RIOFRIO	1	2710
8974	110952	JOSE MARIA ALDEAN	1	2686
8975	110952	MARIANO DE JESUS MUIMA JARA	1	16070
8976	110952	NICANOR GUERRERO	1	2701
8977	110952	PARCIALIDAD DE LOS PALTAS	1	2702
8978	110952	SERAPIO REYES VEGA	1	14282
8979	110952	TEC. AGROP. 29 DE MAYO	1	13410
8980	110952	VICENTE ANDA AGUIRRE	1	2684
8981	110952	VIRGILIO LUDEÑA	1	2687
8982	110954	ANDRES F. CORDOVA	1	2738
8983	110954	BOLIVAR BAILON MORALES CNGO.	1	2730
8984	110954	BUENOS AIRES (SAN FRANCISCO)	1	2725
8985	110954	DARIO BENAVIDES	1	2729
8986	110954	DOMINGO FAUSTINO SARMIENTO	1	14485
8987	110954	EZEQUIEL MANUEL GUAMAN	1	2736
8988	110954	HECTOR LARA ZAMBRANO	1	2722
8989	110954	LAURO GUERRERO TCNEL.	1	13406
8990	110954	LUIS CLEMENTE CUEVA DR.	1	2734
8991	110954	RUMICHACA	1	2735
8992	110956	5 DE AGOSTO	1	2779
8993	110956	BERNARDO RIOFRIO DR.	1	2807
8994	110956	BOGOTA	1	2798
8995	110956	CIUDAD DE ASUNCION	1	2814
8996	110956	CIUDAD DE MANAGUA	1	14488
8997	110956	FRAY PEDRO RODRIGUEZ DE AGUAYO	1	2822
8998	110956	GRECIA	1	2813
8999	110956	HUMBERTO VACA GOMEZ	1	2815
9000	110956	JORGE ESTUPIÑAN TELLO	1	2801
9001	110956	JOSE MIGUEL MORA REYES DR.	1	2777
9002	110956	LORGIO ENCARNACION	1	14284
9003	110956	LUZ TORRES DE LUDEÑA PROF.	1	2773
9004	110956	MIGUEL ANGEL RODRIGUEZ	1	2816
9005	110956	ORIANGA	1	13401
9006	110956	PROVINCIA DE PASTAZA	1	2805
9007	110956	REPUBLICA DE SURINAN	1	2810
9008	110956	ROSARIO PALACIOS PROF.	1	16071
9009	110957	14 DE ABRIL	1	2515
9010	110957	CARLOS MANUEL ESPINOZA DR.	1	13423
9011	110957	DARIO GUEVARA	1	2518
9012	110957	JOSE ROSA MALDONADO HURTADO	1	2523
9013	110957	JUAN AGUSTIN BORRERO	1	2648
9014	110957	MANUEL VICENTE VIVANCO	1	2521
9015	110957	SEGUNDO CHAMBA PROF.	1	2552
9016	110957	SIN NOMBRE (SAN ANTONIO)	1	14278
9017	110957	ULPIANO PEREZ QUIÑONEZ (STO.DOMINGO)	1	2513
9018	110958	19 DE SEPTIEMBRE	1	2610
9019	110958	ADRIANO VALAREZO SANCHEZ	1	796
9020	110958	CORINA PARRAL DE VELASCO IBARRA	1	2542
9021	110958	JORGE GUILLERMO ARMIJOS V.	1	2532
9022	110958	MANUEL JOSE JARAMILLO	1	13425
9023	110958	MAXIMILIANO BARBA	1	2654
9024	110958	NAC. MACANDAMINE	1	13424
9025	110958	SEGUNDO VICENTE CARRION ORTEGA	1	2529
9026	110958	VENTURA ENCALADA BARRAGAN	1	14482
9027	110958	VICTOR MANUEL BURNEO	1	14277
9028	110959	BERMEO VASQUEZ	1	2557
9029	110959	FILOMENO ABERTANO VALAREZO ROMAN	1	2658
9030	110959	FRANCISCO CELI BARBA	1	2569
9031	110959	FRANCISCO VALDIVIESO A. MONS.	1	16357
9032	110959	JUAN ONTANEDA DR.	1	2555
9033	110959	REINALDO AGILA VARGAS DR.	1	14279
9034	111001	4 DE OCTUBRE	1	14489
9035	111001	ABDON CALDERON MUÑOZ	1	2828
9036	111001	AUGUSTO COMPTE	1	2860
9037	111001	BATALLON ESPAÑA	1	2846
9038	111001	BATALLON JARAMIJO	1	2783
9039	111001	CARLOS ZAMBRANO	1	2851
9040	111001	CESAR DAVILA ANDRADE	1	2864
9041	111001	CORDILLERA DE AMBOCAS	1	2791
9042	111001	CORDILLERA DE CHILLA	1	2877
9043	111001	CRISTOBAL OJEDA DAVILA	1	2881
9044	111001	DANIEL VELEZ	1	2856
9045	111001	DEMETRIO AGUILERA MALTA	1	2831
9046	111001	DOS DE AGOSTO (ALAMOR)	1	2842
9047	111001	ECUADOR AMAZONICO	1	2876
9048	111001	ELOY ALFARO	1	2848
9049	111001	ELVIA LUZURIAGA PROF.	1	2834
9050	111001	EMILIO DURKEIN	1	2793
9051	111001	FRANCISCO CALDERON CORONEL	1	2890
9052	111001	FRANCISCO LECARO PÉREZ	1	2843
9053	111001	GALO MOLINA CAPITAN	1	2899
9054	111001	GRAN COLOMBIA (ALAMOR)	1	2861
9055	111001	HUAQUILLAS	1	2785
9056	111001	JOHN STUAR MILL	1	2873
9057	111001	JOSE GABRIEL CAIZA MORALES PROF.	1	14217
9058	111001	JOSE LUCAS CALDERON LIC.	1	2894
9059	111001	JUAN PABLO SAENZ	1	2912
9060	111001	JULIO CESAR LARREA	1	2839
9061	111001	JULIO ISAAC ESPINOSA OCHOA	1	13399
9062	111001	JULIO ZALDUMBIDE	1	2788
9063	111001	LA LIBERTAD (PUENTE CHICO)	1	2836
9064	111001	LAUTARO VICENTE LOAIZA	1	14422
9065	111001	LUIS FRIAS	1	2904
9066	111001	MANUELA DE ALCALA SANCHEZ	1	2869
9067	111001	MARIA LIVIA GRANDA PROF.	1	2909
9068	111001	MARLENE SALCEDO DE CASTILLO	1	768
9069	111001	MIGUEL ANGEL ALBORNOZ	1	2859
9070	111001	OBISPO JOSE CUERO Y CAICEDO	1	2862
9071	111001	OSCAR EFREN REYES	1	2789
9072	111001	PABLO NERUDA	1	2879
9073	111001	PABLO PALACIOS	1	2867
9074	111001	PEDRO PARRALES	1	2866
9075	111001	PURUHA	1	2780
9076	111001	REPUBLICA DEL PARAGUAY	1	2871
9077	111001	RIO CHINCHIPE	1	2852
9078	111001	SANTIAGO DE LAS MONTAÑAS (MONTEHUAICO)	1	2855
9079	111001	TEC. PUYANGO	1	13397
9080	111051	CIUDAD DE QUITO	1	2916
9081	111051	DOS DE AGOSTO (CIANO NUEVO)	1	2929
9082	111051	HEROES DE 1941 (CIANO)	1	13395
9083	111051	JUAN JACOBO ROUSSEAU	1	2937
9084	111051	LA ZARZA	1	2922
9085	111051	MANUEL QUIROGA	1	2857
9086	111051	MARCOS OCHOA MUÑOZ	1	14433
9087	111051	SEGUNDO MIGUEL SALAZAR PROF.	1	2932
9088	111051	VICTOR MANUEL PEÑAHERRERA	1	16072
9089	111052	CORDILLERA DEL CONDOR	1	14490
9090	111052	LUIS NAPOLEON DILLON	1	2990
9091	111052	PABLO NERUDA (VALLE NUEVO)	1	2934
9092	111052	RAMON SAMANIEGO PALACIOS	1	14430
9093	111052	REPUBLICA DE HONDURAS	1	14491
9094	111052	RIO AMAZONAS	1	2977
9095	111052	RIO MACARA	1	2974
9096	111052	SIN NOMBRE (COLORADO NUEVO)	1	14492
9097	111053	ANGEL PALACIO CAPITAN	1	3009
9098	111053	ANTONIO RICAURTE	1	2966
9099	111053	ARISTOTELES	1	2947
9100	111053	CESAR CHIRIBOGA SUBTE.	1	14493
9101	111053	CUMANA	1	2939
9102	111053	CUXIBAMBA	1	2950
9103	111053	FRANCISCO MENA SAMANIEGO	1	775
9104	111053	GUSTAVO LEDESMA VASQUEZ SBTN.	1	2795
9105	111053	JOHN LOOCK # 59	1	2960
9106	111053	JUVENAL LOAIZA	1	2968
9107	111053	MARIA AMADA ULLOA	1	3015
9108	111053	PRINCESA PACCHA	1	2957
9109	111053	RIO AGUARICO	1	2972
9110	111053	RIO COCA	1	3012
9111	111053	RUPERTO ALARCON FALCONI	1	2963
9112	111053	SANTIAGO DE LAS MONTAÑAS (LA ESPERANZA)	1	2953
9113	111053	SARGENTO TOBAR	1	2944
9114	111053	TEC. AGRIC. EL LIMO	1	13389
9115	111053	VICENTE OLMEDO	1	14494
9116	111053	VICTOR HUGO JUMBO CUEVA	1	2998
9117	111054	ALONSO DE MERCADILLO N° 2	1	2506
9118	111054	CARLOS GARBAY MONTESDEOCA	1	13391
9119	111054	DANIEL BENIGNO REYES MUÑOZ	1	777
9120	111054	LUCIANO BENJAMIN CABRERA	1	2981
9121	111054	MANUEL AGUSTIN AGUIRRE	1	2985
9122	111054	MODESTO CHAVEZ FRANCO	1	2984
9123	111054	RIO PUYANGO	1	2996
9124	111055	8 DE DICIEMBRE	1	3036
9125	111055	8 DE SEPTIEMBRE	1	3045
9126	111055	COSME RENELLA	1	3040
9127	111055	FLORA OCHOA LUDENA	1	3026
9128	111055	ISLA PUNA	1	2992
9129	111055	MANUEL CARRION PINZANO	1	13388
9130	111055	REPUBLICA DE NICARAGUA	1	3022
9131	111055	RIO CENEPA	1	3041
9132	111055	RIO MATAJE	1	3034
9133	111055	RIO TIWINSA	1	16073
9134	111055	SANTIAGO RAMON Y CAJAL	2	3043,15720
9135	111055	SIN NOMBRE (PIÑAS YURUSAL)	1	3038
9136	111101	10 DE MARZO (SARAGURO)	1	3063
9137	111101	C.E.C. ACT.INTER.BIL INTI-RAIMI	1	3058
9138	111101	C.E.C. HUAYNA CAPAC	1	3067
9139	111101	C.E.C. INKA WUASI	1	3072
9140	111101	C.E.C. JOSE MIGUEL ZHINGRE MEDINA	1	3057
9141	111101	C.E.C. JOSE TORO Y GUZMAN	1	3053
9142	111101	C.E.C. LAGO DE SAN PABLO	1	3049
9143	111101	C.E.C. SAN FRANCISCO-STO.DOM.COL	1	3047
9144	111101	C.E.C. SUMAK-LLAKTA	1	3050
9145	111101	C.E.C. YAGUARZONGO	1	3069
9146	111101	CELINA VIVAR ESPINOZA	1	3087
9147	111101	I.T.S. CELINA VIVAR ESPINOSA	1	13384
9148	111101	I.T.S. SARAGURO - MATUTINO	1	13382
9149	111101	I.T.S. SARAGURO - NOCTURNO	1	13381
9150	111101	PURIFICACION ORTIZ	2	780,3090
9151	111101	ROSA MARIA GUZMAN DE TORRES	1	3051
9152	111101	TUPAK YUPANKI	1	3065
9153	111101	U.E. EXP.ACT.INTER.TRI.INCA SAMANA	1	782
9154	111101	U.E. EXP.ACT.INTER.TRI.INCA SAMANA (IND	1	3061
9155	111151	C.E.C. ALBERTO GUERRERO MARTINEZ	1	3079
9156	111151	C.E.C. BOLIVAR JARAMILLO MONSR.	1	3076
9157	111151	C.E.C. GABRIEL VICENTE CASTRO	1	3073
9158	111151	LUIS FELIPE ORDONEZ PADRE.	1	3084
9159	111151	MARIANO CUEVA	1	3093
9160	111151	PEDRO VICENTE MALDONADO	1	3086
9161	111151	ROBERTO MUÑOZ MALO	1	3082
9162	111151	SIN NOMBRE (CELEN)	1	784
9163	111152	INGAPIRCA (CACHIPAMBA)	1	3186
9164	111152	REINO DE QUITO	1	3192
9165	111152	ROSA ELVIRA ESPEJO	1	3183
9166	111152	SIN NOMBRE (TUCHIN)	1	3181
9167	111153	AGUINALDO CASTILLO	1	3171
9168	111153	CIUDAD DE TENA	1	3179
9169	111153	LATACUNGA	1	3174
9170	111153	LUCIANO LASSO ORTEGA DR.	1	3167
9171	111153	SEÑOR DE LOS MILAGROS	1	14387
9172	111153	SIN NOMBRE (VERDILLAS)	1	3169
9173	111153	SIN NOMBRE (ZHARAZHAPA)	1	14389
9174	111153	VICTOR VIVAR ESPINOZA DR.	1	3176
9175	111154	29 DE JUNIO	1	3099
9176	111154	AGUSTIN CELI	1	3106
9177	111154	CIUDAD DE SANTA MARIA DE LEIVA	1	3140
9178	111154	CIUDAD DE ZUMBA	1	3096
9179	111154	DARIO CISNEROS	1	3146
9180	111154	FAUSTO GODOFREDO PACHAR LAZO	1	3135
9181	111154	FRANS VOLTAIRE LUDEÑA CELI	1	3109
9182	111154	GENERAL PLAZA	1	3134
9183	111154	HEROES DEL CENEPA	1	3130
9184	111154	HUALCOPO DUCHICELA	1	3138
9185	111154	JOSE MARIA MONTESINOS VIVAR DR.	1	14392
9186	111154	JOSE VILLAMIL GNRAL.	1	3102
9187	111154	MANU	2	786,13376
9188	111154	MANUEL RODRIGUEZ DE QUIROGA	1	3111
9189	111154	MERCEDES GONZALEZ DE MOSCOSO	1	3114
9190	111154	NATAL ORELLANA	1	3095
9191	111154	ORILLAS DEL JUBONES	1	14391
9192	111154	RIO MARAÑON	1	3104
9193	111154	SIN NOMBRE (COCHAS-MARMOL)	1	3117
9194	111154	WILSON PALACIO SALCEDO PROF.	1	3143
9195	111155	AMADEO VIVAR	1	3155
9196	111155	BELISARIO MORENO	1	3149
9197	111155	C.E.C. JUVENAL SALINAS	1	4455
9198	111155	CARLOS MARIA DE LA CONDAMINE	1	3159
9199	111155	FIERROHURCO	1	3162
9200	111155	MARIA FLORINDA ARMIJOS	1	3156
9201	111155	NAPOLEON BONAPARTE	1	3153
9202	111155	SIN NOMBRE (ZAPOTEPAMBA)	1	3165
9203	111156	C.E.C. GUSTAVO ADOLFO OTERO	1	3220
9204	111156	C.E.C. JAIME BEJARANO	1	3227
9205	111156	C.E.C. LEONIDAS PROAÑO MONS.NRO.1	1	3236
9206	111156	C.E.C. PRIM.DE LA CULT.DE QUITO	1	3239
9207	111156	C.E.C. SISA-LLAKTA	1	14379
9208	111156	EL VERGEL (LLACO)	1	3250
9209	111156	FRANCISCO CAMPOS	1	3229
9210	111156	JOSE DE ANTEPARA	1	3235
9211	111156	LUIS ANTONIO MONTESINOS	1	3223
9212	111156	LUIS MOGROVEJO QUEVEDO	1	3248
9213	111156	OMAR TORRIJOS	1	3244
9214	111156	PANUPALI	1	3233
9215	111156	TEC. PABLO PALACIO	1	13375
9216	111157	CIUDAD DE SARAGURO	1	3212
9217	111157	FIDEL SARAGURO	1	3216
9218	111157	LIMAPAMBA	1	3205
9219	111157	MACHALA - YULUC	1	14271
9220	111157	MACHALA NRO. 51	1	3208
9221	111157	RIO TIGRE	1	3211
9222	111158	C.E.C. ALFONSO ROMERO DR.	1	3201
9223	111158	CARLOS FREIRE ZALDUMBIDE	1	3200
9224	111158	FRANCISCO ARIAS	1	3194
9225	111158	JOSE ORTEGA Y GASSET	1	3198
9226	111158	JUAN PEDRO RAMON RAMIREZ LIC.	1	3195
9227	111158	MANUEL AURELIO TOCTO PINEDA	1	787
9228	111158	SAN LUIS DE CURIACU	1	3196
9229	111158	SIN NOMBRE (GUAZHACORRAL)	1	3204
9230	111158	VICENTE BASTIDAS REINOSO	1	13369
9231	111159	C.E.C. CARLOS MANUEL ESPINOSA AYALA DR.	1	3253
9232	111159	C.E.C. FRANCISCO TERAN	1	3268
9233	111159	CAZADORES DE LOS RIOS	1	3257
9234	111159	MARISCAL SUCRE	1	3265
9235	111159	MIGUEL ITURRALDE GRAL.	1	14476
9236	111159	SEGISMUNDO FREUD	1	3263
9237	111159	TORRICELLI	1	3261
9238	111159	VIRGILIO ABARCA MONTESINOS	1	13372
9239	111201	18 DE NOVIEMBRE (MATUTINO)	1	13362
9240	111201	6 DE DICIEMBRE - VIVIATES	1	3291
9241	111201	AGUSTIN MOSQUERA CRESPO	1	3294
9242	111201	ANGELA LUZURIAGA	1	3301
9243	111201	DOLORES CELI	1	3269
9244	111201	ERNESTO PINTO CASTILLO PROF.	1	3283
9245	111201	FRANCISCO DE PAULA MENA	1	3272
9246	111201	FRANCISCO SOLANO	1	3305
9247	111201	GONZALO PAZ	1	3288
9248	111201	HERMINIA ELENA SOTO CELI DE ARIAS	1	3279
9249	111201	HERNANDO DE MAGALLANES	1	3330
9250	111201	ISAURO JARAMILLO MORA	1	3320
9251	111201	JOSE VICENTE TRUJILLO	1	3276
9252	111201	LEOPOLDO SAMANIEGO	1	3299
9253	111201	MERCEDES DE JESUS MOLINA	1	788
9254	111201	NAC. 18 DE NOVIEMBRE (NOCTURNO)	1	13363
9255	111201	SEBASTIAN VALDIVIESO	1	3311
9256	111201	SEGUNDO CORONEL SOTO	1	3315
9257	111201	SIN NOMBRE (RODADEROS)	1	3296
9258	111201	SOZORANGA	1	3314
9259	111201	VIRGINIA LUDEÑA ESCUDERO	1	3308
9260	111201	ZOILO RODRIGUEZ	1	3303
9261	111251	20 DE DICIEMBRE	1	13368
9262	111251	ALBERTO MENA HIDALGO	1	3338
9263	111251	BARTOLOME RUIZ (ALGODONAL)	1	3348
9264	111251	CIUDAD DE BAÑOS	1	3342
9265	111251	CONDOR MIRADOR	1	789
9266	111251	ESMERALDAS	1	3326
9267	111251	HERMANO MIGUEL	1	3334
9268	111251	JOSE MARIA RIOFRIO Y VALDIVIESO	1	14444
9269	111251	MANUEL SAMANIEGO PEÑA	1	3346
9270	111251	PAUL RIVET (MATADEROS)	1	3337
9271	111252	26 DE SEPTIEMBRE (MAXAMINE)	1	3446
9272	111252	ALTAR	1	3359
9273	111252	ANTONIO TRUJILLO DR.	1	3438
9274	111252	AUGUSTO N. IZQUIERDO LCDO.	1	3427
9275	111252	BENIGNO MALO	1	3376
9276	111252	CAYO MELITON CASTILLO SOLANO. SR	1	14497
9277	111252	EMILIANO ORTEGA ESPINOZA	1	3388
9278	111252	GEOFRE A. LUZURIAGA I.	1	3422
9279	111252	LUIS CARPIO MORA (LOS LLANITOS)	1	3364
9280	111252	LUIS F. VILLAMIL	1	3368
9281	111252	MATIAS ESPINOSA AYALA DR.	1	3352
9282	111252	MIGUEL A. AGUIRRE SANCHEZ DR.	1	3386
9283	111252	NAC. MANUEL AGUSTIN AGUIRRE DR.	1	13366
9284	111252	OTTO AROSEMENA GOMEZ DR.	1	3354
9285	111252	PERPETUO SOCORRO	1	3370
9286	111252	ROSA SAMANIEGO SOTO	1	14221
9287	111252	ROSA ZARATE	1	3362
9288	111252	SIN NOMBRE (CEIBAL)	1	14495
9289	111252	SIN NOMBRE (EL FAIQUE)	1	3383
9290	111252	SIN NOMBRE (EL SAUCE)	1	3360
9291	111252	SIN NOMBRE (GUADUAL)	1	3379
9292	111252	SIN NOMBRE (GUALTACO-TACAMOROS)	1	3443
9293	111252	SIN NOMBRE (MOSUCO)	1	14496
9294	111252	VILLONACO	1	3448
9295	111252	VIRGILIO ABARCA	2	794,3444
9296	111252	ZOILO RODRIGUEZ DR.	1	13361
9297	111301	AMAZONAS	1	3449
9298	111301	C.E.M. CEIBA CHICA - ESC BRASIL	1	3476
9299	111301	CELIANO MONGE	1	3488
9300	111301	DARIO GUEVARA PROF.	1	3491
9301	111301	DAVID VICENTE NAULA PUGLLA	1	3349
9302	111301	FELICISIMO SAMANIEGO	1	3529
9303	111301	GLORIA VICENTA CHIRIBOGA	1	3520
9304	111301	JOSE ANTONIO CAMPOS	1	3479
9305	111301	JOSE FELIX DE VALDIVIESO	1	3509
9306	111301	LAZARO CARDENAS	1	3518
9307	111301	MACAS	1	3472
9308	111301	MARIANO VALDIVIESO GENERAL	1	3511
9309	111301	MAYAYCU	1	3525
9310	111301	NAC. ZAPOTILLO	1	13358
9311	111301	PEDRO BOUGUER CPTN.	1	3519
9312	111301	ZAPOTILLO	1	15718
9313	111351	27 DE FEBRERO	1	3559
9314	111351	AMERICA	1	3554
9315	111351	BARON DE HUMBOLTH	1	3567
9316	111351	CARLOS ALBERTO SANCHEZ	1	3551
9317	111351	FRANCISCO ROBLES GENERAL	1	3582
9318	111351	GABRIELA MISTRAL	1	800
9319	111351	GREGORIO MARAÑON	1	3578
9320	111351	LORENZO HEREDIA	1	3580
9321	111351	NEVADO COTACACHI	1	3557
9322	111351	ORIENTE	1	3569
9323	111351	PLAZA LEDESMA	1	3561
9324	111351	SEGUNDO NARVAEZ SLDO.	1	14498
9325	111351	TEC. AGROP. MANGAHURCO	1	13341
9326	111352	30 DE AGOSTO	1	3542
9327	111352	4 DE AGOSTO	1	14500
9328	111352	6 DE DICIEMBRE-BEJUCAL	1	3455
9329	111352	BATALLON GENERAL CORDOVA	1	3467
9330	111352	DANIEL MARTINEZ CABO	1	3484
9331	111352	MARIA GENOVEVA ORTIZ	1	3516
9332	111352	ZAMORA	1	3503
9333	111353	ARENILLAS	1	3515
9334	111353	FRANCISCO DE ORELLANA(LIMONES)	1	15719
9335	111353	GABRIEL GARCIA MARQUEZ	1	3539
9336	111353	LUIS CARPIO MORA (TOTUMITOS)	1	3495
9337	111353	N.EDUC.INTEG.COMUNITARIO TRONCO QUEMADO	2	3464,15524
9338	111353	PUERTO RICO	1	3538
9339	111353	REPUBLICA DE EL SALVADOR	1	3547
9340	111353	SIN NOMBRE (EL MANGO)	1	3482
9341	111353	SIN NOMBRE (HUALTACO-LIMONES)	1	3497
9342	111353	TEODORO SANCHEZ DR.	1	14499
9343	111353	VICTOR HUGO ENCALADA	1	3532
9344	111353	ZAPOTILLO	1	3549
9345	111354	23 DE ENERO	1	4414
9346	111354	ABDON ARMAS	1	4388
9347	111354	ALBERTO EINSTEIN	1	4411
9348	111354	ALBERTO PERDOMO SARGENTO	1	4404
9349	111354	ANGEL V. DAVILA CHAMBA SGTO	1	4408
9350	111354	BATALLON CAYAMBE	1	3501
9351	111354	CARACAS	1	4396
9352	111354	CIUDAD DE CARIAMANGA	1	4389
9353	111354	DOLORES VEINTIMILLA DE GALINDO	1	883
9354	111354	FRANCISCO ARTURO CORONEL SLDO	1	4391
9355	111354	GALO ROLANDO VELEZ RIVERA	1	13213
9356	111354	HUANCAVILCA	1	4395
9357	111354	JOSE BALDOR	1	4399
9358	111354	LUIS FELIPE BORJA (PALETILLAS)	1	4413
9359	111354	NAZACOTA PUENTO	1	4401
9360	111354	PINTAC	1	4406
9361	111354	PIO DE VALDIVIESO	1	4410
9362	111354	PRIMERO DE MAYO	1	4402
9363	111354	RIO GUAYLLABANBA	1	4390
9364	111354	SIN NOMBRE (GUAPALLAL)	1	15532
9365	111354	VIRGEN FRONTERIZA	1	4412
9366	111401	ALFREDO PEREZ GUERRERO	1	4927
9367	111401	CACHA	1	4924
9368	111401	CAPITAN ELIA LIUT	1	4915
9369	111401	CIUDAD DE ROMA	1	4907
9370	111401	CORDILLERA DE LOS ANDES	1	4002
9371	111401	EDUARDO HANNER	1	4930
9372	111401	ELENA DE TROYA	1	4910
9373	111401	GENERAL PILLAHUAZO	1	4909
9374	111401	JAMBELI	1	4913
9375	111401	JORGE ISAAC	1	4921
9376	111401	JOSE MARIA URBINA	1	4952
9377	111401	JOSE RODRIGUEZ DE LA BANDERA	1	4936
9378	111401	LUIS URDANETA	1	4934
9379	111401	MARIA ANGELICA IDROVO VINUEZA.	1	15582
9380	111401	NAC. PINDAL	1	13156
9381	111401	NARCISA DE JESUS MARTILLO	1	4922
9382	111401	RAMON PINTO GUZMAN	1	4945
9383	111401	REINA DEL CISNE (BELLAVISTA)	1	4919
9384	111401	SIMON ROJAS	1	4904
9385	111401	SIN NOMBRE (EL GUASIMO)	1	4906
9386	111401	SUA ( LAS PEÑAS)	1	4917
9387	111401	VICTOR MIGUEL MONCAYO PALACIOS. PROF.	1	4933
9388	111401	ZOILA RENDON DE MOSQUERA	1	4929
9389	111451	ABRAHAN LINCON	1	4826
9390	111451	ANTONIETA CORONEL ESPINOSA	1	973
9391	111451	JOSE MIGUEL ZARATE	1	4821
9392	111451	LUZ ANGELICA MARTINEZ	1	4824
9393	111451	MANUEL ELICIO FLOR	1	4829
9394	111451	NATIVIDAD PARRALES	1	4830
9395	111451	RAMON RIOFRIO BUSTAMANTE	1	13157
